0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-223.33627340691697,-218.82444267026702,-214.31261439995504,-209.80078744037212,-205.2889606382483,-200.77712655918316,-196.2652945951392,-191.75346295372142,-187.24163061443426,-182.72979946970838,-178.217965849161,-173.70613371647403,-169.1943025046605,-164.68247268280788,-160.17064297791725,-155.65881452189805,-151.1469843136413,-146.63515614698034,-142.1233242846122,-137.61149258184693,-133.09965936710546,-128.58782936093135,-124.07600018946789,-119.56416857504965,-115.05233679141985,-110.54050445454263,-106.02867032073249,-101.51683221476266,-97.00499417791457,-92.49315938361292,-87.98132366641812,-83.46948311045804,-78.95764091175747,-74.44580244986498,-69.93396085453,-65.4221155347872,-60.91026985013485,-56.39842533158939,-51.88658349840391,-47.37474273406811,-42.862903145330876,-38.35106168884727,-33.83921892155193,-29.32737596612628,-24.815532602466995,-20.303690096349342,-15.791847274588594,-11.280003716059294,-6.768156726868435,-2.2563131174215822,2.255530271723745,6.767376744966685,11.2792217210232,15.791070870465886,20.302915170412604,24.814758522708626,29.326603900179737,33.83845115243691,38.35029669869098,42.86214154833577,47.37398886772318,51.88583686730796,56.397685109007405,60.90953571438674,65.42138741491178,69.93323907687193,74.44509301002232,78.9569506939364,83.46880461938223,87.98065907357741,92.49251514526243,97.00437050553293,101.51622673867774,106.02808080788182,110.53993508174852,115.05178831064143,119.56363858872066,124.07548666734564,128.58733676932067,133.0991872686558,137.6110379234714,142.12288575337834,146.63473756379543,151.14659332629708,155.6584456786469,160.17030128034511,164.68215844770043,169.19401275748493,173.70586607437593,178.21772087850408,182.729574783874,187.2414297556468,191.75328352531483,196.26514124955153,200.7769967744066,205.28884754807527,209.80070186080516,214.31255329201664,218.8244030385222,223.33625174032062
-229.54004495701312,-224.90287609277573,-220.26570204284866,-215.6285298459372,-210.991360351019,-206.35418776710844,-201.71701750960568,-197.07984747243103,-192.442674984019,-187.80549973970446,-183.16832992903252,-178.53115497006667,-173.89398233904225,-169.25681486011143,-164.61964382051985,-159.98247126614268,-155.3452995858433,-150.70812793186315,-146.0709626843925,-141.4337971170411,-136.7966363966245,-132.1594752203953,-127.52231632990029,-122.88515159165355,-118.2479855002771,-113.61081388578882,-108.97363963623667,-104.336465491453,-99.69929275399417,-95.0621182576671,-90.42494253195382,-85.78777094633571,-81.15059732316931,-76.51342265154868,-71.87624806552722,-67.23907560173868,-62.60190679118284,-57.964739191544304,-53.32756640668398,-48.69039397815044,-44.05321958034377,-39.41604313088298,-34.77887664597433,-30.14170863155061,-25.50454271776464,-20.867381584015003,-16.230219612821347,-11.59305357439745,-6.955889126098155,-2.318719513322035,2.318448994683352,6.9556171303534295,11.59278230489624,16.229949058206024,20.86711757536499,25.504293340221018,30.141466435316513,34.77864004572414,39.41581949052727,44.05299071376336,48.69016831853862,53.32734333525517,57.96451494636128,62.60168641517165,67.23886278719087,71.87603754435142,76.51320818267011,81.15037840651274,85.7875446652258,90.42471531872637,95.06188401702222,99.69905705761744,104.33623304925695,108.9734052068467,113.61057479867736,118.2477475048856,122.88491650963145,127.52208687185794,132.1592629342863,136.79643516423616,141.4336102882723,146.070788818543,150.7079715267387,155.3451549460318,159.9823367020321,164.6195166596125,169.25669750968385,173.89388133572172,178.5310646491915,183.16825013417892,187.80543909904821,192.44261879218175,197.07979786394668,201.7169738717309,206.3541495058189,210.9913273114244,215.6285067350801,220.26568494808646,224.90286161539677,229.54003874071438
-235.74384507830737,-230.98136797516435,-226.2188834267234,-221.45639924877764,-216.69391476790057,-211.93143597198787,-207.16895189721728,-202.40646528100282,-197.64397270797713,-192.88147837886706,-188.11898346718516,-183.35647744965303,-178.5939738805959,-173.8314768303737,-169.0689760262239,-164.30647039589294,-159.54396147920843,-154.78144722546014,-150.01893700130515,-145.25642414636906,-140.49391165330755,-135.73140284755104,-130.96889528667776,-126.20638794342298,-121.44388247796226,-116.68138132159632,-111.91887536255896,-107.15637642796378,-102.39388182895406,-97.63138741315774,-92.86889272109485,-88.10640159083685,-83.34391321846188,-78.58141905448778,-73.81891858422526,-69.0564145636856,-64.29391664912895,-59.531418927709005,-54.76892266923078,-50.00642980915556,-45.2439341180887,-40.48143288442595,-35.7189268392475,-30.95641649994092,-26.19391252491659,-21.431406480493948,-16.66889772570332,-11.906397943597685,-7.143887235886484,-2.381375812534539,2.381134649706874,7.143650000341379,11.906153814891324,16.668666832795086,21.431175342607748,26.19368739121088,30.956208180464163,35.71871942367216,40.48123831047184,45.24375364717542,50.006264014336836,54.76876647153947,59.53127260837363,64.29377322518518,69.05628092818799,73.8187846617876,78.58128787541087,83.34379308487057,88.106299789833,92.86879619645518,97.63128098374807,102.39377082972068,107.1562614643168,111.91875118345891,116.68124227956737,121.44374206846521,126.20623076663986,130.96872056240935,135.7312131658452,140.4937074773935,145.25619944577244,150.01869750277706,154.7811932383074,159.54369380761278,164.30618717636352,169.0686797861867,173.8311743604887,178.59367193414556,183.35617121976983,188.11867760562922,192.8811924357992,197.64370939874826,202.40621669288913,207.1687300270971,211.93125071020435,216.6937735173259,221.4562786595692,226.21878965037874,230.98130564671197,235.74382267770602
-241.9476520860687,-237.05984339334523,-232.17205077064833,-227.28422229553402,-222.3964250851287,-217.50861409838967,-212.62080548194203,-207.7329888090847,-202.8451616196693,-197.95734477995205,-193.06953065383254,-188.1817245947528,-183.2938996858664,-178.40609498866758,-173.51827630184877,-168.63046671618,-163.7426770940345,-158.85485057164752,-153.96704920114155,-149.07923349769266,-144.19142938872824,-139.3036330644486,-134.41581675520686,-129.5280094210489,-124.64018391224259,-119.75236999065174,-114.8645649880282,-109.97675507554787,-105.08894752391696,-100.20113498876204,-95.31331281578758,-90.42552545964686,-85.53771037813361,-80.64991310954262,-75.76207619614497,-70.87426557181728,-65.98644738565524,-61.09863802326769,-56.21081970059318,-51.32299473978634,-46.43515328638528,-41.54733171085634,-36.659524281148315,-31.77171722788325,-26.883892522981824,-21.996052315974623,-17.108226569944478,-12.220395989070857,-7.33256524392719,-2.444720139023449,2.443135418911167,7.330974149192971,12.218808170527431,17.106624676288167,21.994461312177815,26.88229822410264,31.770132266713087,36.65795098743275,41.54576155469089,46.43359677390591,51.32143208945324,56.20927736476256,61.09709474430485,65.9849169016807,70.87274213359257,75.76058704058926,80.64839942347272,85.53623375407317,90.42402415573949,95.31184946921401,100.19966701232478,105.08751035692256,109.97534612460872,114.86316372396863,119.75100376739111,124.63884489787563,129.5266883438213,134.4145366782033,139.30236589960265,144.1902040515442,149.07805102101042,153.96589591294295,158.85375934727756,163.74158350486772,168.62944155197684,173.5172825919633,178.40513091184786,183.29301288637686,188.18087456120094,193.0687420806513,197.95660148335836,202.84447239116514,207.73234906454658,212.62023088246045,217.5081056993953,222.39598470510688,227.28389393496502,232.17177031916887,237.05969408716297,241.9475677742018
-248.15136724835207,-243.1381791403741,-238.12499899796566,-233.11181462679704,-228.09862585658414,-223.08544006278106,-218.07225630028097,-213.05906425601913,-208.04587706640973,-203.03269342562632,-198.01950231606452,-193.00630514807526,-187.9931161338991,-182.9799340246502,-177.9667577540648,-172.95358373588502,-167.9403999844342,-162.9272209097185,-157.91404450242655,-152.90087595874238,-147.88770999632047,-142.87455338527687,-137.86140173827624,-132.84824129502732,-127.83508906962214,-122.82193947074204,-117.80878437368587,-112.7956283865944,-107.78246642129673,-102.76931646354024,-97.75616122400045,-92.74300792983875,-87.72984638559528,-82.71668771528738,-77.70352167485949,-72.69036107114012,-67.67720789453375,-62.66406207807828,-57.65091014911737,-52.63776421558218,-47.624611842199116,-42.611456553763595,-37.59829571487906,-32.585133857658114,-27.571968799293565,-22.558802726693525,-17.545641274100674,-12.53248559943095,-7.519328011533502,-2.506174548989201,2.506984458335785,7.520145006824062,12.533312772935583,17.546473784478135,22.55963873628085,27.572803325615418,32.58596767441462,37.59912929893477,42.61229497440016,47.62546469459637,52.63862993772153,57.65180249478678,62.66496980651629,67.6781296191806,72.69129233775105,77.70445753702046,82.71762464160658,87.73078860687603,92.7439478757664,97.75711090517663,102.77026425499665,107.78341508695958,112.79657156761616,117.80972715353883,122.82287444834716,127.83602499698948,132.84918104803182,137.8623327729503,142.87547951197917,147.88862196284927,152.90176944130732,157.91491868424174,162.9280650827502,167.94121386333435,172.95436282688587,177.9675147040017,182.98065953600212,187.99380205853524,193.0069431121625,198.02008257104,203.0332319243171,208.04637407614422,213.05951708235474,218.07264921800888,223.08577703964608,228.09890285731288,233.1120276405915,238.1251586650469,243.1382897987182,248.15142262581918
-254.35520103936483,-249.21672490869886,-244.07825335594006,-238.9397845377419,-233.8013147568767,-228.6628403009226,-223.52435403780945,-218.38586829108914,-213.24738086693918,-208.10889355029104,-202.97039618695973,-197.83190119314497,-192.69342076251965,-187.55493625870704,-182.41645698426657,-177.27796478630052,-172.13946680337028,-167.00096767147494,-161.86246911723214,-156.72396628286455,-151.5854589849799,-146.44694811839327,-141.3084394797952,-136.16992387832207,-131.03142516656027,-125.89292572174801,-120.75442626069002,-115.61592500090204,-110.47742140088528,-105.33892758862565,-100.2004318923779,-95.06192180075497,-89.92341887213539,-84.78491797523323,-79.64641261551162,-74.50790059621758,-69.36940045375133,-64.23089512016247,-59.09237911824211,-53.95387822651566,-48.8153879104033,-43.676892236927394,-38.53839902180152,-33.39991149794824,-28.261421213497908,-23.122940232427034,-17.984451304428696,-12.845961156251771,-7.707479939780601,-2.568995089553074,2.56948689808138,7.707968696088588,12.846450186204223,17.984929543917147,23.12340575498735,28.26188531710012,33.40035470886377,38.53884048520725,43.67732244628775,48.81580356515347,53.95428788996142,59.09276600841315,64.23124437314658,69.36973125182604,74.50822569668341,79.64670817858169,84.7851963930176,89.92368504306131,95.0621749647758,100.20065787139434,105.33914946700949,110.47763840813009,115.61612053366213,120.75460706401203,125.89309284890881,131.0315696461285,136.17004465178528,141.30851752840823,146.4470059341857,151.58549023216148,156.72396918148067,161.8624583537765,167.0009486424782,172.13944078618798,177.27792696201877,182.41641038825426,187.55489419448944,192.69337464752925,197.83186077299854,202.9703363428987,208.1088153681634,213.24730398903966,218.38578947293072,223.52428019469903,228.66277154656703,233.80127061343245,238.9397501623414,244.0782282904308,249.21671204976178,254.3551899995677
-260.5589253698508,-255.29507580941586,-250.0312253905519,-244.7673768021802,-239.5035281673985,-234.2396863298029,-228.9758363220088,-223.7119877465167,-218.4481467841137,-213.18430326898059,-207.9204610184061,-202.65662163562124,-197.39278200167126,-192.1289490262757,-186.86511002619125,-181.60127262952935,-176.33743898510707,-171.07360564775087,-165.80977911959184,-160.5459567875914,-155.28212828160198,-150.01830266428846,-144.75447284972915,-139.4906406047652,-134.22680724428855,-128.9629751610823,-123.69914904151918,-118.43532148952933,-113.17149292578122,-107.90765709786086,-102.64382755272327,-97.38000083571194,-92.11617108311407,-86.85234934051704,-81.58852757236417,-76.32470439628797,-71.06088339276286,-65.79705757374153,-60.533231208105924,-55.26940272219069,-50.005573853496614,-44.741751054848564,-39.47792647924936,-34.21410608271081,-28.950290478530647,-23.686471567524478,-18.42264671772187,-13.158831043723803,-7.895017501268592,-2.631208960406695,2.6325979061010716,7.89641112792575,13.160222119565367,18.424040852421804,23.687850462788166,28.95166600072178,34.21547373057112,39.47928056341355,44.74309094871408,50.006899577683015,55.27070165381334,60.534507424801966,65.7983150424913,71.06212115336974,76.3259328424301,81.58973318941925,86.85353765802884,92.11734594172604,97.38114903309459,102.64496028299308,107.90876996410661,113.17257434221773,118.43638513023711,123.70019641282765,128.9640104492381,134.2278207548112,139.49163572569836,144.755446899332,150.01925268624723,155.28306395673667,160.5468695946217,165.8106712503812,171.07446824921482,176.33826759400094,181.60206913942707,186.86586841316478,192.12966117624512,197.39345748259183,202.65725095559878,207.92104429793574,213.18483455676423,218.44862861998314,223.7124242497562,228.97621492442295,234.24000500581167,239.503804040992,244.76759835136323,250.031399026208,255.29519671235823,260.5589934100258
-266.7627609247356,-261.3736277807229,-255.9844963420986,-250.59536739472406,-245.20624459896052,-239.81712005096983,-234.42799142153976,-229.0388533823639,-223.64971102537348,-218.2605682451016,-212.87142405873254,-207.482286278812,-202.09314745441492,-196.70400080139996,-191.3148516602557,-185.9256946603408,-180.53654354698565,-175.14738980788596,-169.7582337546449,-164.36907950424555,-158.9799344045382,-153.5907855067661,-148.20164352818003,-142.8124945927074,-137.42334481642837,-132.03419241402048,-126.64504578314518,-121.25589809220071,-115.86675551180154,-110.47760595258615,-105.08844576962949,-99.6992858662183,-94.3101263837507,-88.92097015779987,-83.5318131520676,-78.14265398110862,-72.75349846869011,-67.36434193110236,-61.97518608151056,-56.58602837991173,-51.19687370220779,-45.80772034814299,-40.41856519666779,-35.0294106435356,-29.64026137572407,-24.251106863464855,-18.86194759724623,-13.472788187618855,-8.083628422707871,-2.6944653987155927,2.6946978476472543,8.083851644620946,13.473003114577766,18.86214752506491,24.251291476355792,29.640437202734105,35.02957891437008,40.41871878640877,45.8078577075395,51.196991190794,56.58612542753353,61.97526517544948,67.36439723171922,72.75353164993071,78.1426667016556,83.53180990843873,88.92094806197773,94.31008220383289,99.69921373876767,105.08833626907082,110.47746489393894,115.86659583816464,121.25572872091048,126.64486445267364,132.03399647319117,137.42312570102317,142.81225109722303,148.20138253392076,153.59051722406016,158.9796535357402,164.36879168856888,169.75793369646573,175.14707646784888,180.5362166209179,185.92535993318464,191.31450860078724,196.70365693337394,202.09281131435898,207.48196665312588,212.87112404895882,218.26027351774684,223.64942792639425,229.0385834070779,234.42774321104739,239.8169060522168,245.20607795822133,250.59524724525892,255.98440733126378,261.3735722605731,266.7627381486123
-272.966545877657,-267.45207928723516,-261.9376146415294,-256.4231438541918,-250.9086699659506,-245.3941928326492,-239.87971802682267,-234.3652459126599,-228.8507704952692,-223.3362942185719,-217.82181938307392,-212.30733925539198,-206.79285437759114,-201.2783683333474,-195.76388094211427,-190.24939656478182,-184.7349115682701,-179.2204247926571,-173.70593892285964,-168.19144960623666,-162.67695885079618,-157.16246422704842,-151.64796859958324,-146.13347972235894,-140.61899109086443,-135.10450546601666,-129.5900201568929,-124.07553562707652,-118.56105044528925,-113.04656408993107,-107.53208361086591,-102.01760237029619,-96.5031198577558,-90.98864014081666,-85.47415888123594,-79.95967247794457,-74.44519084472216,-68.93070840916175,-63.4162323235463,-57.90176374483497,-52.38729140482077,-46.87282276203026,-41.3583568433047,-35.843884512813176,-30.329413792232195,-24.814944032974793,-19.300470586063657,-13.785999565387902,-8.271526362780955,-2.7570556576774807,2.7574136068671278,8.27189078978782,13.786366815457844,19.300846323253523,24.815324198032048,30.32979589177859,35.84426856795906,41.358743888010586,46.87322285447066,52.38770214480167,57.90218480093271,63.41667190049138,68.93115659220898,74.4456375162243,79.96011909326609,85.47459481819463,90.9890673845765,96.5035429742916,102.01801778673656,107.53249503934065,113.04696711153984,118.56144131701427,124.0759139105007,129.59038513927374,135.10485615949798,140.6193300061432,146.13380249852855,151.64827760533475,157.16274858650337,162.6772197849039,168.19169307191572,173.70616260808472,179.22062974569508,184.73509561213106,190.2495671421269,195.76403885026727,201.27850656058575,206.79297019882492,212.307433841764,217.8218971367824,223.3363622934946,228.85082920489754,234.3652969692399,239.87976507814022,245.39423765291218,250.90871114678214,256.4231752549947,261.9376332077174,267.4520953726086,272.9665549158075
-279.1703496618225,-273.53057215844956,-267.8908012417525,-262.2510270307295,-256.61124643083684,-250.9714648738912,-245.33167643418298,-239.69188087320288,-234.05208376032033,-228.41228958825184,-222.7724966673743,-217.13270274158842,-211.49290648346806,-205.85310970712118,-200.21331051991163,-194.57350987888773,-188.9337100662647,-183.29391423381034,-177.65412132962413,-172.01432657381082,-166.37453179863633,-160.73474000247813,-155.09494686604597,-149.455149534221,-143.8153498772354,-138.17554840911015,-132.53575326655732,-126.89595483442783,-121.25615426626175,-115.61635422745427,-109.97654650522439,-104.33672991247178,-98.69691524946317,-93.05710539034379,-87.41729868557216,-81.77748861395061,-76.13768215690237,-70.49786873516993,-64.85804979876983,-59.21823188240437,-53.57840974900881,-47.938593529681214,-42.29879086517451,-36.658987162098526,-31.019176258156957,-25.379371890181687,-19.73955960424028,-14.09974693357145,-8.459935726384147,-2.82012579496163,2.8196872622273284,8.459496799553065,14.099298233782529,19.73910366369388,25.378902440644254,31.01870505255057,36.658510151392434,42.29831871235401,47.938124987502576,53.577925539821116,59.217727779819135,64.85753434688675,70.49734497307927,76.13715809446504,81.77697130024626,87.41677932599372,93.05658090660948,98.69638605503691,104.33619588689552,109.97601222303827,115.61583015901373,121.25564506479677,126.89546032865518,132.53527212609288,138.17507108950832,143.8148723205408,149.45467675147896,155.0944813406936,160.73428917902348,166.37409821231805,172.01390740752163,177.65370790345753,183.2935125413409,188.9333187340137,194.57312084144584,200.21292474810306,205.85273415481757,211.4925415081872,217.13234146049413,222.77214547663226,228.41195026725916,234.05175346076302,239.69155726243298,245.3313628879606,250.97117889534323,256.6110004341514,262.250820770599,267.8906436586574,273.5304690850935,279.17029742201083
-285.374119723748,-279.60899432543084,-273.84387571886435,-268.078754924566,-262.31363873258186,-256.5485254211382,-250.78341119106972,-245.01829744913175,-239.25318498904676,-233.4880815703928,-227.72297126584888,-221.95786609374963,-216.19276237425368,-210.42765409840868,-204.662539425009,-198.8974244160502,-193.1323064199326,-187.36718518352657,-181.60207242956645,-175.8369585949061,-170.07184383893255,-164.30672548291838,-158.54160900209132,-152.77649141281077,-147.01137608871173,-141.24626082955749,-135.4811533543013,-129.71605025606485,-123.95094377852165,-118.185832569157,-112.4207160582154,-106.65559858138216,-100.89048024255409,-95.12535938851016,-89.36023653302551,-83.59511236201485,-77.82998734189556,-72.0648668207811,-66.2997424419788,-60.53461207534797,-54.76948256295986,-49.004353862219354,-43.23922127972489,-37.47408700396291,-31.708948632020515,-25.943814204304267,-20.17868107834296,-14.413547455427317,-8.648411461550415,-2.8832790440924905,2.881855190851186,8.646990936721417,14.412128628187073,20.17726534432384,25.9424024214356,31.7075365674007,37.472665947156344,43.237796496916104,49.00292798804599,54.7680636467904,60.533204914163456,66.2983429942023,72.06349025110016,77.8286379367923,83.59378553835575,89.35893411249873,95.12408705915584,100.88923468428092,106.65438691329709,112.41954308581913,118.18469913779677,123.94985653544154,129.71500854790702,135.48016081822828,141.24530899259085,147.01045725952577,152.77561138020306,158.5407694909,164.30593207442385,170.0710858691844,175.83623894391172,181.60139117055562,187.3665474138811,193.1317039254344,198.89686161732897,204.66201917902364,210.42717657200052,216.19232590678067,221.95747778562514,227.72262247760293,233.48775898500915,239.25290239871217,245.0180486318755,250.78319912017585,256.5483485879782,262.3134995357755,268.0786566590252,273.84380340883945,279.60895143265486,285.37409591253964
-291.5778759235973,-285.68739364643665,-279.7969195019034,-273.90645004838814,-268.01596270862143,-262.1254820380832,-256.2350117956712,-250.34453411743013,-244.454072173044,-238.56360971010162,-232.6731553189948,-226.78269797911992,-220.89224168015215,-215.00178674312332,-209.1113340106975,-203.22086990111822,-197.3304182040597,-191.4399546642702,-185.54950417760736,-179.6590511549965,-173.76859157310196,-167.8781205765875,-161.98765425911935,-156.0971984005779,-150.20674610941356,-144.31629358232664,-138.42584520697164,-132.53539339805752,-126.64494291903019,-120.75448632877944,-114.86403259356115,-108.97358617566383,-103.08313552641884,-97.19268757077063,-91.30224403574857,-85.41178859699325,-79.52133567454385,-73.63087005613,-67.74041593656412,-61.84995577198252,-55.95951091046394,-50.06905912049416,-44.17860562786667,-38.28814653863239,-32.397687333165955,-26.50722334476763,-20.616754753091453,-14.726292646094425,-8.835823890220668,-2.9453514615821836,2.9451255259580233,8.835593836906531,14.726075125898427,20.616549024655058,26.50701217574564,32.39748255037546,38.28795511842575,44.17841664046059,50.06888187804132,55.95934863485438,61.84982734497028,67.74029185412812,73.6307711883332,79.52123669481581,85.41171204802946,91.30217994489847,97.19265442282894,103.08313236367131,108.97361094490174,114.864093398033,120.7545691119319,126.64503681018317,132.5355069611897,138.42597851914314,144.3164480646926,150.2069143837583,156.0973861735311,161.9878571924351,167.87832772452427,173.76879313900272,179.65926410048255,185.54973231826904,191.4401989700356,197.330657546128,203.22112923228752,209.11158636008523,215.0020544423951,220.89251345162873,226.78297074573197,232.67342301101422,238.5638826772249,244.45433427751644,250.34479088368954,256.23524005803915,262.1256994111751,268.01615103233036,273.9065877022357,279.79703629538693,285.68747924494306,291.5779147862586
-297.7817177066766,-291.76597051386926,-285.75022184650396,-279.7344696255757,-273.71871411578934,-267.7029483700967,-261.6871789581265,-255.6714114808962,-249.65563769264804,-243.63986291686945,-237.62408369839534,-231.6083020151153,-225.59252300244162,-219.57674325901016,-213.56095867223368,-207.5451708325998,-201.5293883662409,-195.5136017295824,-189.49781890785266,-183.482032776038,-177.46624430694354,-171.45044693520947,-165.4346516807423,-159.41885606830422,-153.40306091953727,-147.3872621643672,-141.37146249206418,-135.35566412416858,-129.33985985010145,-123.32406020266518,-117.30825454404439,-111.29245419455232,-105.27665269871122,-99.26085230935645,-93.24505577354846,-87.22925538939884,-81.21346475547865,-75.19767065531857,-69.18187704136272,-63.16608951540454,-57.1502989171897,-51.13450835823893,-45.11871605250856,-39.10292221217121,-33.08713168546628,-27.07134384031142,-21.05555836989175,-15.039771196573067,-9.023976904486414,-3.0081885133281445,3.0075985322381107,9.02339082492472,15.039176835437049,21.054963037623683,27.070756566028955,33.086549424578166,39.10234658797278,45.118138530083044,51.1339296843017,57.14971944018099,63.16550497740168,69.18129047432693,75.19707243512435,81.21285545887757,87.22863537046868,93.24441744131035,99.26020632802948,105.27599225461917,111.29177883204093,117.307561431981,123.32334132145812,129.3391276625922,135.3549134218708,141.3706974693986,147.38648357659676,153.40226854073904,159.418056646919,165.43384784516098,171.44963839850348,177.46542283471243,183.4812126428354,189.49700294245616,195.51279563951374,201.52859381161167,207.5443907805283,213.5601871478109,219.57598614070858,225.5917917311772,231.60760890385347,237.62342374441627,243.6392392851719,249.65505085195235,255.67086526433508,261.6866852734382,267.70250279756397,273.718324267425,279.73414420755915,285.7499653098722,291.7657908634131,297.7816298302797
-303.98543052327227,-297.8442848217775,-291.7031254891595,-285.5619550718262,-279.42080818895823,-273.2796396598806,-267.138474842909,-260.9973208918822,-254.85616024537708,-248.7150009759768,-242.57385331844043,-236.43270750984783,-230.29156560069512,-224.15042698884406,-218.0092981742588,-211.8681611393834,-205.72702432108306,-199.58589814583107,-193.44474290205915,-187.3036221953154,-181.16249513260965,-175.0213665705593,-168.88024513951882,-162.73911572576452,-156.59799272168564,-150.45687333644497,-144.3157560426991,-138.17465652932228,-132.03354047374734,-125.89243962730868,-119.75132954857112,-113.61022590412844,-107.46912823978099,-101.32802130611877,-95.18691566586968,-89.04582173483317,-82.90473247540069,-76.76363558665673,-70.62254074453327,-64.4814343192902,-58.34031588260698,-52.19920502424052,-46.05809760740952,-39.9169730564885,-33.77585152384121,-27.63472777569713,-21.493614372728402,-15.352491419701172,-9.211373897198706,-3.0702449173070865,3.0708980680690594,9.21201347966841,15.353136803860464,21.494249783137704,27.63538278822443,33.77650555384015,39.91762397920556,46.05873671288993,52.19985657130009,58.34096918332396,64.4820736609742,70.6231896932854,76.76429724189774,82.90538956375198,89.04649947396578,95.18761170770118,101.32871889976539,107.46982555772347,113.61093628235642,119.75204812340263,125.89316615769718,132.0342910335987,138.17541305174424,144.31653725254355,150.45764792524048,156.5987637202646,162.73987866379272,168.88098803011823,175.02210628721045,181.16320877137446,187.30431666687144,193.44543403026418,199.58652733377613,205.7276392035371,211.8687350771449,218.0098254723184,224.15093362490973,230.2920463829497,236.43315713003702,242.57427030305033,248.7153905814281,254.856493403636,260.99760645967586,267.1387359354382,273.2798532558247,279.420968226083,285.5621037626089,291.7032071596475,297.8443264323772,303.98546048416495
-310.1892376098248,-303.9227776919025,-297.65632155531796,-291.3898662229942,-285.1234101230146,-278.85694861852966,-272.59048975702467,-266.3240360407217,-260.05758386965283,-253.79112959949646,-247.52467541420592,-241.25822275340033,-234.99176769771006,-228.72530976977737,-222.45884613530413,-216.192382454469,-209.92591933090014,-203.65945415425008,-197.3929882757122,-191.1265221406576,-184.8600591787763,-178.59359338226002,-172.32712506376953,-166.06066139358916,-159.7941952307048,-153.5277292437708,-147.26126314150343,-140.99480129271222,-134.72833914458306,-128.4618752898346,-122.19541254522277,-115.92895145619963,-109.66249055438432,-103.39603346419146,-97.12957581328544,-90.8631169539604,-84.59665704661776,-78.33019847725919,-72.06373878675764,-65.79728299415854,-59.53082752167782,-53.264369945616494,-46.99791260408289,-40.73145389964651,-34.46499496340355,-28.19853511012261,-21.9320732572405,-15.665613692761173,-9.399155650195876,-3.1326994484731006,3.133757868416687,9.4002088356783,15.66666247674777,21.933117759306153,28.199570941241976,34.46602416435246,40.73247328007996,46.99892317929456,53.265369352866735,59.53181406699507,65.79825988787164,72.06471090983902,78.33115749383055,84.59760720414238,90.8640492207242,97.13049175343723,103.39693294199543,109.66337653200503,115.92981344883067,122.19625367331517,128.46269195709735,134.72912998113264,140.9955701921108,147.26200955210908,153.52844351245352,159.79487507801545,166.06130791450707,172.32774525262317,178.59417870401248,184.86061521980008,191.1270482916153,197.39348025846076,203.65991239989606,209.92634244827943,216.19277305074203,222.4592051482778,228.72563629710046,234.99206663894114,241.2584943330559,247.524924005102,253.79135776693025,260.0577904670575,266.3242224032127,272.59065537727605,278.85709083499654,285.1235269571784,291.38996546241566,297.65639876346125,303.9228319039384,310.1892658483151
-316.3929943752149,-310.0011778078402,-303.60935768587075,-297.21753630120855,-290.8257181109376,-284.4338954407002,-278.0420783015242,-271.6502537054782,-265.25842460428015,-258.86660254631704,-252.47477403499173,-246.0829470554481,-239.6911188262049,-233.29928664074293,-226.90746383589365,-220.51563447305344,-214.12379747750526,-207.7319738675921,-201.34015108383787,-194.94833511294092,-188.5565153465838,-182.1646968709229,-175.77287061348528,-169.38105156051878,-162.98923743269708,-156.5974218312645,-150.2056166702848,-143.8138107053448,-137.42200115267792,-131.0301961709925,-124.63839928213832,-118.24660192606963,-111.8548018565337,-105.46301322614272,-99.0712245717715,-92.6794330825032,-86.28764677691386,-79.89587057784821,-73.504090060214,-67.11230604671222,-60.72051925227326,-54.32874224436781,-47.936958699728955,-41.54517393676855,-35.15339061066614,-28.76160285997691,-22.369824095890394,-15.978039076194808,-9.586248021609682,-3.1944649537704906,3.1973151078552835,9.589095906210897,15.9808677790436,22.372642582695175,28.764424589252563,35.156195661324574,41.54796913163103,47.9397343275239,54.33150334863122,60.723280243680996,67.11505143525203,73.50682273973652,79.89859923798119,86.29037433163366,92.68214356572481,99.07390452980941,105.46566817978959,111.85742606967914,118.24917638175008,124.64093100204808,131.03269147107946,137.42443746943212,143.81617988491064,150.20792175273075,156.59965545894676,162.99139090242443,169.38313115606783,175.77487691235416,182.16661355531159,188.5583529165921,194.95009631557812,201.341834630909,207.7335679707589,214.12530604692572,220.51703407171027,226.90876083061423,233.30049479680588,239.69222264487783,246.08395827829,252.47569036086682,258.86741769294946,265.2591541120326,271.6508965866065,278.04263643136505,284.43437474265204,290.826118177914,297.2178634979127,303.6096051269835,310.0013442530794,316.3930798909345
